lakecode,lake,start_year,orig_duration,latitude,longitude,freezeEvent,froze,iceOn,iceOff
ARAI1,suwa,1909,NA,36.04,138.08,froze_1,Y,09-12-27,NA
ARAI1,suwa,1910,NA,36.04,138.08,froze_1,Y,11-01-03,NA
ARAI1,suwa,1911,NA,36.04,138.08,froze_1,Y,12-01-04,NA
ARAI1,suwa,1912,NA,36.04,138.08,froze_1,Y,13-01-02,NA
ARAI1,suwa,1913,NA,36.04,138.08,froze_1,Y,14-01-08,NA
ARAI1,suwa,1914,NA,36.04,138.08,froze_1,Y,15-01-10,NA
ARAI1,suwa,1915,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1917,NA,36.04,138.08,froze_1,Y,17-12-23,NA
ARAI1,suwa,1918,NA,36.04,138.08,froze_1,Y,19-01-06,NA
ARAI1,suwa,1919,NA,36.04,138.08,froze_1,Y,20-01-26,NA
ARAI1,suwa,1920,NA,36.04,138.08,froze_1,Y,21-01-08,NA
ARAI1,suwa,1921,NA,36.04,138.08,froze_1,Y,22-01-05,NA
ARAI1,suwa,1922,NA,36.04,138.08,froze_1,Y,22-12-20,NA
ARAI1,suwa,1923,NA,36.04,138.08,froze_1,Y,24-01-24,NA
ARAI1,suwa,1924,NA,36.04,138.08,froze_1,Y,25-01-15,NA
ARAI1,suwa,1925,NA,36.04,138.08,froze_1,Y,26-01-03,NA
ARAI1,suwa,1926,NA,36.04,138.08,froze_1,Y,26-12-26,NA
ARAI1,suwa,1927,NA,36.04,138.08,froze_1,Y,28-01-04,NA
ARAI1,suwa,1928,NA,36.04,138.08,froze_1,Y,28-12-31,NA
ARAI1,suwa,1929,NA,36.04,138.08,froze_1,Y,30-01-09,NA
ARAI1,suwa,1930,NA,36.04,138.08,froze_1,Y,31-01-11,NA
ARAI1,suwa,1931,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1932,NA,36.04,138.08,froze_1,Y,33-01-14,NA
ARAI1,suwa,1933,NA,36.04,138.08,froze_1,Y,34-01-06,NA
ARAI1,suwa,1934,NA,36.04,138.08,froze_1,Y,35-02-07,NA
ARAI1,suwa,1935,NA,36.04,138.08,froze_1,Y,35-12-21,NA
ARAI1,suwa,1936,NA,36.04,138.08,froze_1,Y,37-01-13,NA
ARAI1,suwa,1937,NA,36.04,138.08,froze_1,Y,38-01-04,NA
ARAI1,suwa,1938,NA,36.04,138.08,froze_1,Y,39-01-04,NA
ARAI1,suwa,1939,NA,36.04,138.08,froze_1,Y,40-01-17,NA
ARAI1,suwa,1940,NA,36.04,138.08,froze_1,Y,41-02-02,NA
ARAI1,suwa,1941,NA,36.04,138.08,froze_1,Y,42-01-20,NA
ARAI1,suwa,1942,NA,36.04,138.08,froze_1,Y,43-01-06,NA
ARAI1,suwa,1943,NA,36.04,138.08,froze_1,Y,44-01-09,NA
ARAI1,suwa,1944,80,36.04,138.08,froze_1,Y,45-01-03,45-03-28
ARAI1,suwa,1945,76,36.04,138.08,froze_1,Y,45-12-27,46-03-06
ARAI1,suwa,1946,68,36.04,138.08,froze_1,Y,47-01-04,47-03-12
ARAI1,suwa,1947,70,36.04,138.08,froze_1,Y,47-12-20,48-02-27
ARAI1,suwa,1948,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1949,33,36.04,138.08,froze_1,Y,50-01-12,50-01-31
ARAI1,suwa,1950,59,36.04,138.08,froze_1,Y,50-12-29,51-02-25
ARAI1,suwa,1951,75,36.04,138.08,froze_1,Y,52-01-13,52-03-27
ARAI1,suwa,1952,57,36.04,138.08,froze_1,Y,53-01-05,53-03-04
ARAI1,suwa,1953,34,36.04,138.08,froze_1,Y,54-01-25,54-02-27
ARAI1,suwa,1954,59,36.04,138.08,froze_1,Y,55-01-04,55-03-03
ARAI1,suwa,1955,45,36.04,138.08,froze_1,Y,56-01-13,56-02-26
ARAI1,suwa,1956,61,36.04,138.08,froze_1,Y,56-12-25,57-02-23
ARAI1,suwa,1957,6,36.04,138.08,froze_1,Y,58-01-25,58-01-30
ARAI1,suwa,1958,27,36.04,138.08,froze_1,Y,59-01-15,59-02-10
ARAI1,suwa,1959,17,36.04,138.08,froze_1,Y,60-01-25,60-02-10
ARAI1,suwa,1960,46,36.04,138.08,froze_1,Y,61-01-13,61-02-27
ARAI1,suwa,1961,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1962,67,36.04,138.08,froze_1,Y,63-01-13,63-03-20
ARAI1,suwa,1963,18,36.04,138.08,froze_1,Y,64-02-06,64-02-23
ARAI1,suwa,1964,31,36.04,138.08,froze_1,Y,65-01-15,65-02-14
ARAI1,suwa,1965,47,36.04,138.08,froze_1,Y,66-01-03,66-02-18
ARAI1,suwa,1966,71,36.04,138.08,froze_1,Y,66-12-28,67-03-08
ARAI1,suwa,1967,75,36.04,138.08,froze_1,Y,67-12-25,68-03-08
ARAI1,suwa,1968,10,36.04,138.08,froze_1,Y,69-01-09,69-01-27
ARAI1,suwa,1969,83,36.04,138.08,froze_1,Y,69-12-21,70-02-21
ARAI1,suwa,1970,48,36.04,138.08,froze_1,Y,71-01-06,71-02-17
ARAI1,suwa,1971,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1972,9,36.04,138.08,froze_1,Y,73-01-16,73-01-24
ARAI1,suwa,1973,73,36.04,138.08,froze_1,Y,73-12-25,74-03-07
ARAI1,suwa,1974,68,36.04,138.08,froze_1,Y,75-01-14,75-03-12
ARAI1,suwa,1975,37,36.04,138.08,froze_1,Y,76-01-13,76-02-18
ARAI1,suwa,1976,36,36.04,138.08,froze_1,Y,76-12-30,77-03-07
ARAI1,suwa,1977,42,36.04,138.08,froze_1,Y,78-01-23,78-03-05
ARAI1,suwa,1978,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1979,40,36.04,138.08,froze_1,Y,80-01-19,80-02-27
ARAI1,suwa,1980,82,36.04,138.08,froze_1,Y,80-12-31,81-03-20
ARAI1,suwa,1981,44,36.04,138.08,froze_1,Y,82-01-18,82-03-02
ARAI1,suwa,1982,39,36.04,138.08,froze_1,Y,83-01-24,83-03-03
ARAI1,suwa,1983,94,36.04,138.08,froze_1,Y,84-01-06,84-04-08
ARAI1,suwa,1984,57,36.04,138.08,froze_1,Y,85-01-06,85-03-03
ARAI1,suwa,1985,NA,36.04,138.08,froze_1,Y,86-01-07,NA
ARAI1,suwa,1986,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1987,NA,36.04,138.08,froze_1,Y,88-02-11,NA
ARAI1,suwa,1988,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1989,NA,36.04,138.08,froze_1,Y,90-01-26,NA
ARAI1,suwa,1990,NA,36.04,138.08,froze_1,Y,91-01-24,NA
ARAI1,suwa,1991,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1992,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1993,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1994,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,1995,NA,36.04,138.08,froze_1,Y,96-01-12,NA
ARAI1,suwa,1996,NA,36.04,138.08,froze_1,Y,97-01-23,NA
ARAI1,suwa,1997,NA,36.04,138.08,froze_1,Y,98-01-11,NA
ARAI1,suwa,1998,NA,36.04,138.08,froze_1,Y,99-01-12,NA
ARAI1,suwa,1999,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2000,NA,36.04,138.08,froze_1,Y,01-01-16,NA
ARAI1,suwa,2001,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2002,NA,36.04,138.08,froze_1,Y,03-01-06,NA
ARAI1,suwa,2003,NA,36.04,138.08,froze_1,Y,04-01-15,NA
ARAI1,suwa,2004,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2005,NA,36.04,138.08,froze_1,Y,05-12-30,NA
ARAI1,suwa,2006,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2007,NA,36.04,138.08,froze_1,Y,08-01-26,NA
ARAI1,suwa,2008,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2009,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2010,NA,36.04,138.08,froze_1,Y,11-01-12,NA
ARAI1,suwa,2011,NA,36.04,138.08,froze_1,Y,12-01-31,NA
ARAI1,suwa,2012,NA,36.04,138.08,froze_1,Y,13-01-07,NA
ARAI1,suwa,2013,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2014,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2015,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2016,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2017,NA,36.04,138.08,froze_1,Y,18-02-02,NA
ARAI1,suwa,2018,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2019,0,36.04,138.08,froze_1,N,NA,NA
ARAI1,suwa,2020,NA,36.04,138.08,froze_1,Y,21-01-13,NA
ARAI1,suwa,2021,NA,36.04,138.08,froze_1,Y,22-01-07,NA
DML1,lej_da_san_murezzan,1831,NA,46.494,9.847,froze_1,Y,NA,1832-05-05
DML1,lej_da_san_murezzan,1832,NA,46.494,9.847,froze_1,Y,NA,1833-05-24
DML1,lej_da_san_murezzan,1833,NA,46.494,9.847,froze_1,Y,NA,1834-05-11
DML1,lej_da_san_murezzan,1834,NA,46.494,9.847,froze_1,Y,NA,1835-05-23
DML1,lej_da_san_murezzan,1835,NA,46.494,9.847,froze_1,Y,NA,1836-06-08
DML1,lej_da_san_murezzan,1836,NA,46.494,9.847,froze_1,Y,NA,1837-06-08
DML1,lej_da_san_murezzan,1837,NA,46.494,9.847,froze_1,Y,NA,1838-05-28
DML1,lej_da_san_murezzan,1838,NA,46.494,9.847,froze_1,Y,NA,1839-05-21
DML1,lej_da_san_murezzan,1839,NA,46.494,9.847,froze_1,Y,NA,1840-05-11
DML1,lej_da_san_murezzan,1840,NA,46.494,9.847,froze_1,Y,NA,1841-05-06
DML1,lej_da_san_murezzan,1841,NA,46.494,9.847,froze_1,Y,NA,1842-05-11
DML1,lej_da_san_murezzan,1842,NA,46.494,9.847,froze_1,Y,NA,1843-05-23
DML1,lej_da_san_murezzan,1843,NA,46.494,9.847,froze_1,Y,NA,1844-05-12
DML1,lej_da_san_murezzan,1844,NA,46.494,9.847,froze_1,Y,NA,1845-05-25
DML1,lej_da_san_murezzan,1845,NA,46.494,9.847,froze_1,Y,NA,1846-05-10
DML1,lej_da_san_murezzan,1846,NA,46.494,9.847,froze_1,Y,NA,1847-05-20
DML1,lej_da_san_murezzan,1847,NA,46.494,9.847,froze_1,Y,NA,1848-05-15
DML1,lej_da_san_murezzan,1848,NA,46.494,9.847,froze_1,Y,NA,1849-05-20
DML1,lej_da_san_murezzan,1849,NA,46.494,9.847,froze_1,Y,NA,1850-05-30
DML1,lej_da_san_murezzan,1850,NA,46.494,9.847,froze_1,Y,NA,1851-05-24
DML1,lej_da_san_murezzan,1851,NA,46.494,9.847,froze_1,Y,NA,1852-05-20
DML1,lej_da_san_murezzan,1852,NA,46.494,9.847,froze_1,Y,NA,1853-05-19
DML1,lej_da_san_murezzan,1853,NA,46.494,9.847,froze_1,Y,NA,1854-05-05
DML1,lej_da_san_murezzan,1854,NA,46.494,9.847,froze_1,Y,NA,1855-05-26
DML1,lej_da_san_murezzan,1855,NA,46.494,9.847,froze_1,Y,NA,1856-05-20
DML1,lej_da_san_murezzan,1856,NA,46.494,9.847,froze_1,Y,NA,1857-05-22
DML1,lej_da_san_murezzan,1857,NA,46.494,9.847,froze_1,Y,NA,1858-05-13
DML1,lej_da_san_murezzan,1858,NA,46.494,9.847,froze_1,Y,NA,1859-05-07
DML1,lej_da_san_murezzan,1859,NA,46.494,9.847,froze_1,Y,NA,1860-05-18
DML1,lej_da_san_murezzan,1860,NA,46.494,9.847,froze_1,Y,NA,1861-05-15
DML1,lej_da_san_murezzan,1861,NA,46.494,9.847,froze_1,Y,NA,1862-05-04
DML1,lej_da_san_murezzan,1862,NA,46.494,9.847,froze_1,Y,NA,1863-05-14
DML1,lej_da_san_murezzan,1863,NA,46.494,9.847,froze_1,Y,NA,1864-05-16
DML1,lej_da_san_murezzan,1864,NA,46.494,9.847,froze_1,Y,NA,1865-04-28
DML1,lej_da_san_murezzan,1865,NA,46.494,9.847,froze_1,Y,NA,1866-05-11
DML1,lej_da_san_murezzan,1866,NA,46.494,9.847,froze_1,Y,NA,1867-05-06
DML1,lej_da_san_murezzan,1867,NA,46.494,9.847,froze_1,Y,NA,1868-05-13
DML1,lej_da_san_murezzan,1868,NA,46.494,9.847,froze_1,Y,NA,1869-05-08
DML1,lej_da_san_murezzan,1869,NA,46.494,9.847,froze_1,Y,NA,1870-05-12
DML1,lej_da_san_murezzan,1870,NA,46.494,9.847,froze_1,Y,NA,1871-05-27
DML1,lej_da_san_murezzan,1871,NA,46.494,9.847,froze_1,Y,NA,1872-05-21
DML1,lej_da_san_murezzan,1872,NA,46.494,9.847,froze_1,Y,NA,1873-05-01
DML1,lej_da_san_murezzan,1873,NA,46.494,9.847,froze_1,Y,NA,1874-05-18
DML1,lej_da_san_murezzan,1874,NA,46.494,9.847,froze_1,Y,NA,1875-05-14
DML1,lej_da_san_murezzan,1875,NA,46.494,9.847,froze_1,Y,NA,1876-05-25
DML1,lej_da_san_murezzan,1876,NA,46.494,9.847,froze_1,Y,NA,1877-05-18
DML1,lej_da_san_murezzan,1877,NA,46.494,9.847,froze_1,Y,NA,1878-05-08
DML1,lej_da_san_murezzan,1878,NA,46.494,9.847,froze_1,Y,NA,1879-06-06
DML1,lej_da_san_murezzan,1879,NA,46.494,9.847,froze_1,Y,NA,1880-05-18
DML1,lej_da_san_murezzan,1880,NA,46.494,9.847,froze_1,Y,NA,1881-04-28
DML1,lej_da_san_murezzan,1881,NA,46.494,9.847,froze_1,Y,NA,1882-05-13
DML1,lej_da_san_murezzan,1882,NA,46.494,9.847,froze_1,Y,NA,1883-05-19
DML1,lej_da_san_murezzan,1883,NA,46.494,9.847,froze_1,Y,NA,1884-05-10
DML1,lej_da_san_murezzan,1884,166,46.494,9.847,froze_1,Y,1884-11-26,1885-05-11
DML1,lej_da_san_murezzan,1885,147,46.494,9.847,froze_1,Y,1885-12-13,1886-05-09
DML1,lej_da_san_murezzan,1886,NA,46.494,9.847,froze_1,Y,NA,1887-05-10
DML1,lej_da_san_murezzan,1887,178,46.494,9.847,froze_1,Y,1887-11-28,1888-05-24
DML1,lej_da_san_murezzan,1888,159,46.494,9.847,froze_1,Y,1888-12-08,1889-05-16
DML1,lej_da_san_murezzan,1889,NA,46.494,9.847,froze_1,Y,NA,1890-05-17
DML1,lej_da_san_murezzan,1890,NA,46.494,9.847,froze_1,Y,NA,1891-05-17
DML1,lej_da_san_murezzan,1891,NA,46.494,9.847,froze_1,Y,NA,1892-05-18
DML1,lej_da_san_murezzan,1892,NA,46.494,9.847,froze_1,Y,NA,1893-04-29
DML1,lej_da_san_murezzan,1893,151,46.494,9.847,froze_1,Y,1893-12-07,1894-05-07
DML1,lej_da_san_murezzan,1894,NA,46.494,9.847,froze_1,Y,NA,1895-05-11
DML1,lej_da_san_murezzan,1895,157,46.494,9.847,froze_1,Y,1895-12-11,1896-05-16
DML1,lej_da_san_murezzan,1896,NA,46.494,9.847,froze_1,Y,NA,1897-05-05
DML1,lej_da_san_murezzan,1897,NA,46.494,9.847,froze_1,Y,NA,1898-05-10
DML1,lej_da_san_murezzan,1898,143,46.494,9.847,froze_1,Y,1898-12-20,1899-05-12
DML1,lej_da_san_murezzan,1899,NA,46.494,9.847,froze_1,Y,NA,1900-05-09
DML1,lej_da_san_murezzan,1900,161,46.494,9.847,froze_1,Y,1900-12-13,1901-05-23
DML1,lej_da_san_murezzan,1901,150,46.494,9.847,froze_1,Y,1901-12-05,1902-05-04
DML1,lej_da_san_murezzan,1902,163,46.494,9.847,froze_1,Y,1902-12-12,1903-05-24
DML1,lej_da_san_murezzan,1903,NA,46.494,9.847,froze_1,Y,NA,04-05-05
DML1,lej_da_san_murezzan,1904,149,46.494,9.847,froze_1,Y,04-12-08,05-05-06
DML1,lej_da_san_murezzan,1905,160,46.494,9.847,froze_1,Y,05-12-05,06-05-14
DML1,lej_da_san_murezzan,1906,NA,46.494,9.847,froze_1,Y,NA,07-05-16
DML1,lej_da_san_murezzan,1907,159,46.494,9.847,froze_1,Y,07-12-07,08-05-14
DML1,lej_da_san_murezzan,1908,144,46.494,9.847,froze_1,Y,08-12-09,09-05-02
DML1,lej_da_san_murezzan,1909,NA,46.494,9.847,froze_1,Y,NA,10-05-25
DML1,lej_da_san_murezzan,1910,NA,46.494,9.847,froze_1,Y,NA,11-05-13
DML1,lej_da_san_murezzan,1911,NA,46.494,9.847,froze_1,Y,NA,12-05-10
DML1,lej_da_san_murezzan,1912,168,46.494,9.847,froze_1,Y,12-11-30,13-05-17
DML1,lej_da_san_murezzan,1913,151,46.494,9.847,froze_1,Y,13-12-12,14-05-12
DML1,lej_da_san_murezzan,1914,NA,46.494,9.847,froze_1,Y,NA,15-05-10
DML1,lej_da_san_murezzan,1915,173,46.494,9.847,froze_1,Y,15-11-28,16-05-19
DML1,lej_da_san_murezzan,1916,168,46.494,9.847,froze_1,Y,16-12-02,17-05-19
DML1,lej_da_san_murezzan,1917,159,46.494,9.847,froze_1,Y,17-12-05,18-05-13
DML1,lej_da_san_murezzan,1918,176,46.494,9.847,froze_1,Y,18-12-01,19-05-26
DML1,lej_da_san_murezzan,1919,NA,46.494,9.847,froze_1,Y,NA,20-05-15
DML1,lej_da_san_murezzan,1920,148,46.494,9.847,froze_1,Y,20-12-10,21-05-07
DML1,lej_da_san_murezzan,1921,159,46.494,9.847,froze_1,Y,21-12-13,22-05-21
DML1,lej_da_san_murezzan,1922,155,46.494,9.847,froze_1,Y,22-12-03,23-05-07
DML1,lej_da_san_murezzan,1923,147,46.494,9.847,froze_1,Y,23-12-07,24-05-02
DML1,lej_da_san_murezzan,1924,NA,46.494,9.847,froze_1,Y,NA,25-05-19
DML1,lej_da_san_murezzan,1925,159,46.494,9.847,froze_1,Y,25-12-08,26-05-16
DML1,lej_da_san_murezzan,1926,150,46.494,9.847,froze_1,Y,26-12-10,27-05-09
DML1,lej_da_san_murezzan,1927,149,46.494,9.847,froze_1,Y,27-12-11,28-05-08
DML1,lej_da_san_murezzan,1928,149,46.494,9.847,froze_1,Y,28-12-12,29-05-10
DML1,lej_da_san_murezzan,1929,151,46.494,9.847,froze_1,Y,29-12-09,30-05-09
DML1,lej_da_san_murezzan,1930,158,46.494,9.847,froze_1,Y,30-12-13,31-05-20
DML1,lej_da_san_murezzan,1931,163,46.494,9.847,froze_1,Y,31-12-14,32-05-25
DML1,lej_da_san_murezzan,1932,146,46.494,9.847,froze_1,Y,32-12-08,33-05-03
DML1,lej_da_san_murezzan,1933,149,46.494,9.847,froze_1,Y,33-12-09,34-05-07
DML1,lej_da_san_murezzan,1934,156,46.494,9.847,froze_1,Y,34-12-10,35-05-15
DML1,lej_da_san_murezzan,1935,150,46.494,9.847,froze_1,Y,35-12-09,36-05-07
DML1,lej_da_san_murezzan,1936,154,46.494,9.847,froze_1,Y,36-12-12,37-05-15
DML1,lej_da_san_murezzan,1937,142,46.494,9.847,froze_1,Y,37-12-14,38-05-05
DML1,lej_da_san_murezzan,1938,141,46.494,9.847,froze_1,Y,38-12-08,39-04-28
DML1,lej_da_san_murezzan,1939,151,46.494,9.847,froze_1,Y,39-12-11,40-05-10
DML1,lej_da_san_murezzan,1940,157,46.494,9.847,froze_1,Y,40-12-08,41-05-14
DML1,lej_da_san_murezzan,1941,136,46.494,9.847,froze_1,Y,41-12-09,42-04-24
DML1,lej_da_san_murezzan,1942,136,46.494,9.847,froze_1,Y,42-12-10,43-04-25
DML1,lej_da_san_murezzan,1943,139,46.494,9.847,froze_1,Y,43-12-11,44-04-28
DML1,lej_da_san_murezzan,1944,NA,46.494,9.847,froze_1,Y,NA,45-05-07
DML1,lej_da_san_murezzan,1945,NA,46.494,9.847,froze_1,Y,NA,46-04-21
DML1,lej_da_san_murezzan,1946,NA,46.494,9.847,froze_1,Y,NA,47-04-29
DML1,lej_da_san_murezzan,1947,NA,46.494,9.847,froze_1,Y,NA,48-04-27
DML1,lej_da_san_murezzan,1948,NA,46.494,9.847,froze_1,Y,NA,49-04-22
DML1,lej_da_san_murezzan,1949,NA,46.494,9.847,froze_1,Y,NA,50-05-13
DML1,lej_da_san_murezzan,1950,NA,46.494,9.847,froze_1,Y,NA,51-05-20
DML1,lej_da_san_murezzan,1951,NA,46.494,9.847,froze_1,Y,NA,52-04-27
DML1,lej_da_san_murezzan,1952,NA,46.494,9.847,froze_1,Y,NA,53-04-24
DML1,lej_da_san_murezzan,1953,NA,46.494,9.847,froze_1,Y,NA,54-05-14
DML1,lej_da_san_murezzan,1954,NA,46.494,9.847,froze_1,Y,NA,55-05-02
DML1,lej_da_san_murezzan,1955,NA,46.494,9.847,froze_1,Y,NA,56-05-10
DML1,lej_da_san_murezzan,1956,NA,46.494,9.847,froze_1,Y,NA,57-04-29
DML1,lej_da_san_murezzan,1957,NA,46.494,9.847,froze_1,Y,NA,58-05-13
DML1,lej_da_san_murezzan,1958,NA,46.494,9.847,froze_1,Y,NA,59-04-28
DML1,lej_da_san_murezzan,1959,NA,46.494,9.847,froze_1,Y,NA,60-05-07
DML1,lej_da_san_murezzan,1960,NA,46.494,9.847,froze_1,Y,NA,61-04-19
DML1,lej_da_san_murezzan,1961,NA,46.494,9.847,froze_1,Y,NA,62-05-16
DML1,lej_da_san_murezzan,1962,NA,46.494,9.847,froze_1,Y,NA,63-05-12
DML1,lej_da_san_murezzan,1963,NA,46.494,9.847,froze_1,Y,NA,64-05-04
DML1,lej_da_san_murezzan,1964,NA,46.494,9.847,froze_1,Y,NA,65-05-08
DML1,lej_da_san_murezzan,1965,NA,46.494,9.847,froze_1,Y,NA,66-05-02
DML1,lej_da_san_murezzan,1966,NA,46.494,9.847,froze_1,Y,NA,67-05-14
DML1,lej_da_san_murezzan,1967,NA,46.494,9.847,froze_1,Y,NA,68-05-05
DML1,lej_da_san_murezzan,1968,NA,46.494,9.847,froze_1,Y,NA,69-05-07
DML1,lej_da_san_murezzan,1969,NA,46.494,9.847,froze_1,Y,NA,70-05-23
DML1,lej_da_san_murezzan,1970,NA,46.494,9.847,froze_1,Y,NA,71-05-02
DML1,lej_da_san_murezzan,1971,NA,46.494,9.847,froze_1,Y,NA,72-04-28
DML1,lej_da_san_murezzan,1972,NA,46.494,9.847,froze_1,Y,NA,73-05-13
DML1,lej_da_san_murezzan,1973,NA,46.494,9.847,froze_1,Y,NA,74-04-22
DML1,lej_da_san_murezzan,1974,NA,46.494,9.847,froze_1,Y,NA,75-05-17
DML1,lej_da_san_murezzan,1975,NA,46.494,9.847,froze_1,Y,NA,76-04-20
DML1,lej_da_san_murezzan,1976,158,46.494,9.847,froze_1,Y,76-12-09,77-05-16
DML1,lej_da_san_murezzan,1977,164,46.494,9.847,froze_1,Y,77-12-07,78-05-20
DML1,lej_da_san_murezzan,1978,165,46.494,9.847,froze_1,Y,78-12-10,79-05-24
DML1,lej_da_san_murezzan,1979,141,46.494,9.847,froze_1,Y,79-12-25,80-05-14
DML1,lej_da_san_murezzan,1980,133,46.494,9.847,froze_1,Y,80-12-06,81-04-18
DML1,lej_da_san_murezzan,1981,131,46.494,9.847,froze_1,Y,81-12-24,82-05-04
DML1,lej_da_san_murezzan,1982,139,46.494,9.847,froze_1,Y,82-12-19,83-05-07
DML1,lej_da_san_murezzan,1983,143,46.494,9.847,froze_1,Y,83-12-22,84-05-13
DML1,lej_da_san_murezzan,1984,146,46.494,9.847,froze_1,Y,84-12-23,85-05-18
DML1,lej_da_san_murezzan,1985,141,46.494,9.847,froze_1,Y,85-12-25,86-05-15
DML1,lej_da_san_murezzan,1986,142,46.494,9.847,froze_1,Y,86-12-19,87-05-10
DML1,lej_da_san_murezzan,1987,128,46.494,9.847,froze_1,Y,87-12-26,88-05-02
DML1,lej_da_san_murezzan,1988,153,46.494,9.847,froze_1,Y,88-12-14,89-05-16
DML1,lej_da_san_murezzan,1989,138,46.494,9.847,froze_1,Y,89-12-20,90-05-07
DML1,lej_da_san_murezzan,1990,139,46.494,9.847,froze_1,Y,90-12-10,91-04-28
DML1,lej_da_san_murezzan,1991,155,46.494,9.847,froze_1,Y,91-12-10,92-05-13
DML1,lej_da_san_murezzan,1992,141,46.494,9.847,froze_1,Y,92-12-14,93-05-04
DML1,lej_da_san_murezzan,1993,NA,46.494,9.847,froze_1,Y,NA,94-04-30
DML1,lej_da_san_murezzan,1994,NA,46.494,9.847,froze_1,Y,NA,95-05-01
DML1,lej_da_san_murezzan,1995,NA,46.494,9.847,froze_1,Y,NA,96-04-24
DML1,lej_da_san_murezzan,1996,NA,46.494,9.847,froze_1,Y,NA,97-05-03
DML1,lej_da_san_murezzan,1997,NA,46.494,9.847,froze_1,Y,NA,98-05-04
DML1,lej_da_san_murezzan,1998,NA,46.494,9.847,froze_1,Y,NA,99-05-12
DML1,lej_da_san_murezzan,1999,NA,46.494,9.847,froze_1,Y,NA,00-05-08
DML1,lej_da_san_murezzan,2000,NA,46.494,9.847,froze_1,Y,NA,01-05-11
DML1,lej_da_san_murezzan,2001,NA,46.494,9.847,froze_1,Y,NA,02-05-04
DML1,lej_da_san_murezzan,2002,NA,46.494,9.847,froze_1,Y,NA,03-04-23
DML1,lej_da_san_murezzan,2003,NA,46.494,9.847,froze_1,Y,NA,04-05-03
DML1,lej_da_san_murezzan,2004,NA,46.494,9.847,froze_1,Y,NA,05-04-23
DML1,lej_da_san_murezzan,2005,NA,46.494,9.847,froze_1,Y,NA,06-05-04
DML1,lej_da_san_murezzan,2006,NA,46.494,9.847,froze_1,Y,NA,07-04-19
DML1,lej_da_san_murezzan,2007,NA,46.494,9.847,froze_1,Y,NA,08-05-11
DML1,lej_da_san_murezzan,2008,NA,46.494,9.847,froze_1,Y,NA,09-05-03
DML1,lej_da_san_murezzan,2009,NA,46.494,9.847,froze_1,Y,NA,10-05-02
DML1,lej_da_san_murezzan,2010,NA,46.494,9.847,froze_1,Y,NA,11-04-21
DML1,lej_da_san_murezzan,2011,NA,46.494,9.847,froze_1,Y,NA,12-05-06
DML1,lej_da_san_murezzan,2015,NA,46.494,9.847,froze_1,Y,16-01-17,16-04-15
DML1,lej_da_san_murezzan,2016,NA,46.494,9.847,froze_1,Y,16-12-18,17-04-04
DML1,lej_da_san_murezzan,2018,NA,46.494,9.847,froze_1,Y,19-01-14,19-03-08
DMR1,mendota,1852,NA,43.128,-89.42,froze_1,Y,NA,1853-04-05
DMR1,mendota,1853,NA,43.128,-89.42,froze_1,Y,1853-12-27,NA
DMR1,mendota,1855,NA,43.128,-89.42,froze_1,Y,1855-12-18,1856-04-14
DMR1,mendota,1856,NA,43.128,-89.42,froze_1,Y,1856-12-06,1857-05-06
DMR1,mendota,1857,NA,43.128,-89.42,froze_1,Y,1857-11-25,1858-03-26
DMR1,mendota,1858,NA,43.128,-89.42,froze_1,Y,1858-12-08,1859-03-14
DMR1,mendota,1859,NA,43.128,-89.42,froze_1,Y,1859-12-07,1860-03-26
DMR1,mendota,1860,NA,43.128,-89.42,froze_1,Y,1860-12-14,1861-04-10
DMR1,mendota,1861,NA,43.128,-89.42,froze_1,Y,1861-12-02,1862-04-13
DMR1,mendota,1862,NA,43.128,-89.42,froze_1,Y,1862-12-26,1863-04-09
DMR1,mendota,1863,NA,43.128,-89.42,froze_1,Y,1863-12-18,1864-04-21
DMR1,mendota,1864,NA,43.128,-89.42,froze_1,Y,1864-12-08,1865-04-05
